ID_FC,FC,FC Age,FC Age Minimum,FC Age Maximum,FC Age Category,FC estimate Biological Sex,FC (point estimate) height,FC height min estimated,FC height max estimated,FC Recovery Location,FC Estimated Date of Death/Burial,FC Recovery Date,Unnamed: 0,Name,Age,Sex,Personal effects,ID_MP,biolsex_score,age_v1_score,age_v2_score,Final Score T1,Final Score T2
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,928,"834,0000",55,Female,1.0,MP-929,0.98871604,0.01790034,0.01415072,0.017698353279453603,0.013991043841548801
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,595,"818,0000",32,Female,1.0,MP-596,0.98871604,0.02122416,0.01367948,0.020984667427526398,0.0135251212948592
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,646,"889,0000",32,Female,1.0,MP-647,0.98871604,0.02122416,0.01367948,0.020984667427526398,0.0135251212948592
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,246,"758,0000",32,Female,2.0,MP-247,0.98871604,0.02122416,0.01367948,0.020984667427526398,0.0135251212948592
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,521,"759,0000",61,Female,1.0,MP-522,0.98871604,0.0139469,0.01344774,0.013789523738276,0.0132959962397496
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,232,"897,0000",61,Female,2.0,MP-233,0.98871604,0.0139469,0.01344774,0.013789523738276,0.0132959962397496
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,231,"802,0000",61,Female,1.0,MP-232,0.98871604,0.0139469,0.01344774,0.013789523738276,0.0132959962397496
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,303,"794,0000",54,Female,2.0,MP-304,0.98871604,0.01838841,0.01341316,0.0181809159170964,0.0132618064390864
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,732,"777,0000",54,Female,1.0,MP-733,0.98871604,0.01838841,0.01341316,0.0181809159170964,0.0132618064390864
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,446,"778,0000",54,Female,2.0,MP-447,0.98871604,0.01838841,0.01341316,0.0181809159170964,0.0132618064390864
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,589,"907,0000",53,Female,2.0,MP-590,0.98871604,0.01882509,0.01264552,0.0186126684374436,0.0125028284581408
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,624,"839,0000",53,Female,1.0,MP-625,0.98871604,0.01882509,0.01264552,0.0186126684374436,0.0125028284581408
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,930,"764,0000",53,Female,2.0,MP-931,0.98871604,0.01882509,0.01264552,0.0186126684374436,0.0125028284581408
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,697,"807,0000",62,Female,1.0,MP-698,0.98871604,0.01314908,0.01189694,0.0130007063072432,0.0117626954049176
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,917,"837,0000",62,Female,2.0,MP-918,0.98871604,0.01314908,0.01189694,0.0130007063072432,0.0117626954049176
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,918,"797,0000",62,Female,1.0,MP-919,0.98871604,0.01314908,0.01189694,0.0130007063072432,0.0117626954049176
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,21,"793,0000",52,Female,1.0,MP-22,0.98871604,0.0192116,0.01185451,0.018994817074064,0.0117207441833404
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,448,"890,0000",52,Female,1.0,MP-449,0.98871604,0.0192116,0.01185451,0.018994817074064,0.0117207441833404
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,700,"757,0000",52,Female,2.0,MP-701,0.98871604,0.0192116,0.01185451,0.018994817074064,0.0117207441833404
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,1055,"73438,0000",51,Female,,MP-1056,0.98871604,0.01954987,0.01104755,0.019329270048914802,0.010922889887702
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,474,"801,0000",31,Female,1.0,MP-475,0.98871604,0.02117934,0.01056718,0.020940353174613603,0.010447940363567202
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,125,"765,0000",31,Female,2.0,MP-126,0.98871604,0.02117934,0.01056718,0.020940353174613603,0.010447940363567202
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,47,"760,0000",63,Female,2.0,MP-48,0.98871604,0.01232705,0.0104409,0.012187952060882001,0.010323085302036
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,228,"768,0000",63,Female,2.0,MP-229,0.98871604,0.01232705,0.0104409,0.012187952060882001,0.010323085302036
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,824,"809,0000",63,Female,2.0,MP-825,0.98871604,0.01232705,0.0104409,0.012187952060882001,0.010323085302036
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,19,"779,0000",63,Female,1.0,MP-20,0.98871604,0.01232705,0.0104409,0.012187952060882001,0.010323085302036
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,627,"896,0000",49,Female,2.0,MP-628,0.98871604,0.0200919,0.0094174,0.019865183804076,0.009311134435096
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,1023,"30738,0000",49,Female,,MP-1024,0.98871604,0.0200919,0.0094174,0.019865183804076,0.009311134435096
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,304,"939,0000",49,Female,1.0,MP-305,0.98871604,0.0200919,0.0094174,0.019865183804076,0.009311134435096
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,916,"900,0000",64,Female,1.0,MP-917,0.98871604,0.01148852,0.00908919,0.0113588839998608,0.0089866279436076
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,299,"842,0000",64,Female,1.0,MP-300,0.98871604,0.01148852,0.00908919,0.0113588839998608,0.0089866279436076
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,727,"888,0000",64,Female,2.0,MP-728,0.98871604,0.01148852,0.00908919,0.0113588839998608,0.0089866279436076
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,1010,"30203,0000",64,Female,,MP-1011,0.98871604,0.01148852,0.00908919,0.0113588839998608,0.0089866279436076
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,452,"816,0000",48,Female,1.0,MP-453,0.98871604,0.02030153,0.00861043,0.0200724483475412,0.0085132702522972
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,529,"811,0000",48,Female,2.0,MP-530,0.98871604,0.02030153,0.00861043,0.0200724483475412,0.0085132702522972
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,1057,"75172,0000",48,Female,,MP-1058,0.98871604,0.02030153,0.00861043,0.0200724483475412,0.0085132702522972
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,746,"754,0000",30,Female,1.0,MP-747,0.98871604,0.02110409,0.00791362,0.020865952292603598,0.0078243230284648
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,311,"772,0000",30,Female,1.0,MP-312,0.98871604,0.02110409,0.00791362,0.020865952292603598,0.0078243230284648
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,5,"795,0000",30,Female,1.0,MP-6,0.98871604,0.02110409,0.00791362,0.020865952292603598,0.0078243230284648
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,325,"942,0000",65,Female,2.0,MP-326,0.98871604,0.01064171,0.00784813,0.010521629370028401,0.0077595720150052
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,1051,"72547,0000",65,Female,,MP-1052,0.98871604,0.01064171,0.00784813,0.010521629370028401,0.0077595720150052
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,426,"820,0000",47,Female,2.0,MP-427,0.98871604,0.0204743,0.00781943,0.020243268817772,0.007731195864657201
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,54,"806,0000",47,Female,2.0,MP-55,0.98871604,0.0204743,0.00781943,0.020243268817772,0.007731195864657201
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,22,"813,0000",47,Female,1.0,MP-23,0.98871604,0.0204743,0.00781943,0.020243268817772,0.007731195864657201
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,107,"767,0000",46,Female,1.0,MP-108,0.98871604,0.02061314,0.00705179,0.0203805421527656,0.0069722178837116
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,55,"761,0000",46,Female,2.0,MP-56,0.98871604,0.02061314,0.00705179,0.0203805421527656,0.0069722178837116
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,1038,"66731,0000",66,Female,,MP-1039,0.98871604,0.00979507,0.00672095,0.0096845428219228,0.006645111069038
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,343,"998,0000",66,Female,1.0,MP-344,0.98871604,0.00979507,0.00672095,0.0096845428219228,0.006645111069038
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,250,"891,0000",29,Female,1.0,MP-251,0.98871604,0.02098268,0.0057396,0.0207459122781872,0.005674834583184
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,953,"781,0000",29,Female,2.0,MP-954,0.98871604,0.02098268,0.0057396,0.0207459122781872,0.005674834583184
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,252,"776,0000",28,Female,2.0,MP-253,0.98871604,0.02079444,0.00402809,0.0205597963708176,0.0039826371935636
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,312,"817,0000",28,Female,1.0,MP-313,0.98871604,0.02079444,0.00402809,0.0205597963708176,0.0039826371935636
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,549,"911,0000",28,Female,1.0,MP-550,0.98871604,0.02079444,0.00402809,0.0205597963708176,0.0039826371935636
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,45,"946,0000",69,Female,2.0,MP-46,0.98871604,0.00733922,0.00401517,0.0072564045350888,0.0039698629823268
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,110,"769,0000",45,Female,1.0,MP-111,0.98871604,0.02127785,0.00324687,0.021037751591714,0.0032102324487948
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,736,"800,0000",45,Female,1.0,MP-737,0.98871604,0.02127785,0.00324687,0.021037751591714,0.0032102324487948
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,454,"790,0000",45,Female,1.0,MP-455,0.98871604,0.02127785,0.00324687,0.021037751591714,0.0032102324487948
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,650,"814,0000",27,Female,1.0,MP-651,0.98871604,0.02051398,0.00273336,0.0202825010702392,0.0027025168750944004
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,598,"886,0000",27,Female,2.0,MP-599,0.98871604,0.02051398,0.00273336,0.0202825010702392,0.0027025168750944004
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,519,"941,0000",71,Female,2.0,MP-520,0.98871604,0.00584661,0.00273052,0.0057806370866244,0.0026997089215408
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,90,"1000,0000",71,Female,2.0,MP-91,0.98871604,0.00584661,0.00273052,0.0057806370866244,0.0026997089215408
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,308,"796,0000",44,Female,1.0,MP-309,0.98871604,0.02127824,0.0023549,0.0210381371909696,0.002328327402596
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,632,"789,0000",44,Female,1.0,MP-633,0.98871604,0.02127824,0.0023549,0.0210381371909696,0.002328327402596
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,592,"756,0000",44,Female,2.0,MP-593,0.98871604,0.02127824,0.0023549,0.0210381371909696,0.002328327402596
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,329,"791,0000",44,Female,1.0,MP-330,0.98871604,0.02127824,0.0023549,0.0210381371909696,0.002328327402596
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,342,"997,0000",72,Female,2.0,MP-343,0.98871604,0.00516182,0.0022232,0.0051035742295928,0.002198113500128
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,797,"815,0000",43,Female,2.0,MP-798,0.98871604,0.0212784,0.00165268,0.021038295385536,0.0016340312249871999
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,455,"894,0000",43,Female,2.0,MP-456,0.98871604,0.0212784,0.00165268,0.021038295385536,0.0016340312249871999
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,2,"933,0000",43,Female,1.0,MP-3,0.98871604,0.0212784,0.00165268,0.021038295385536,0.0016340312249871999
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,836,"775,0000",43,Female,1.0,MP-837,0.98871604,0.0212784,0.00165268,0.021038295385536,0.0016340312249871999
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,1070,"82620,0000",43,Female,,MP-1071,0.98871604,0.0212784,0.00165268,0.021038295385536,0.0016340312249871999
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,737,"901,0000",43,Female,2.0,MP-738,0.98871604,0.0212784,0.00165268,0.021038295385536,0.0016340312249871999
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,535,"904,0000",42,Female,2.0,MP-536,0.98871604,0.02127846,0.00112146,0.0210383547084984,0.0011088054902184
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,838,"784,0000",42,Female,1.0,MP-839,0.98871604,0.02127846,0.00112146,0.0210383547084984,0.0011088054902184
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,839,"892,0000",42,Female,1.0,MP-840,0.98871604,0.02127846,0.00112146,0.0210383547084984,0.0011088054902184
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,432,"993,0000",76,Female,2.0,MP-433,0.98871604,0.00291063,0.00089739,0.0028777865675052,0.0008872638871356
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,365,"804,0000",41,Female,1.0,MP-366,0.98871604,0.02127846,0.00073531,0.0210383547084984,0.0007270127913724
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,459,"788,0000",41,Female,1.0,MP-460,0.98871604,0.02127846,0.00073531,0.0210383547084984,0.0007270127913724
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,239,"803,0000",41,Female,1.0,MP-240,0.98871604,0.02127846,0.00073531,0.0210383547084984,0.0007270127913724
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,941,"755,0000",41,Female,2.0,MP-942,0.98871604,0.02127846,0.00073531,0.0210383547084984,0.0007270127913724
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,1062,"79362,0000",78,Female,,MP-1063,0.98871604,0.00208881,0.00054202,0.0020652399515124,0.0005359038680008
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,461,"895,0000",40,Female,2.0,MP-462,0.98871604,0.0212784,0.00046558,0.021038295385536,0.0004603264139032
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,116,"935,0000",40,Female,1.0,MP-117,0.98871604,0.0212784,0.00046558,0.021038295385536,0.0004603264139032
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,942,"906,0000",40,Female,1.0,MP-943,0.98871604,0.0212784,0.00046558,0.021038295385536,0.0004603264139032
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,181,"934,0000",40,Female,1.0,MP-182,0.98871604,0.0212784,0.00046558,0.021038295385536,0.0004603264139032
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,517,"945,0000",80,Female,2.0,MP-518,0.98871604,0.00145465,0.00031677,0.001438235787586,0.0003131955799908
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,462,"808,0000",39,Female,2.0,MP-463,0.98871604,0.02127824,0.00028453,0.0210381371909696,0.0002813193748612
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,183,"774,0000",39,Female,2.0,MP-184,0.98871604,0.02127824,0.00028453,0.0210381371909696,0.0002813193748612
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,119,"780,0000",39,Female,2.0,MP-120,0.98871604,0.02127824,0.00028453,0.0210381371909696,0.0002813193748612
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,841,"825,0000",39,Female,1.0,MP-842,0.98871604,0.02127824,0.00028453,0.0210381371909696,0.0002813193748612
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,741,"831,0000",38,Female,2.0,MP-742,0.98871604,0.02127785,0.00016776,0.021037751591714,0.0001658670028704
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,638,"937,0000",38,Female,1.0,MP-639,0.98871604,0.02127785,0.00016776,0.021037751591714,0.0001658670028704
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,945,"902,0000",38,Female,1.0,MP-946,0.98871604,0.02127785,0.00016776,0.021037751591714,0.0001658670028704
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,1026,"30807,0000",83,Female,,MP-1027,0.98871604,0.00080021,0.00013335,0.0007911804623684,0.000131845283934
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,584,"943,0000",86,Female,2.0,MP-585,0.98871604,0.00041352,5.249e-05,0.0004088538568608,5.18977049396e-05
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,465,"812,0000",36,Female,2.0,MP-466,0.98871604,0.02127514,5.229e-05,0.021035072171245603,5.1699961731600005e-05
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,467,"823,0000",36,Female,2.0,MP-468,0.98871604,0.02127514,5.229e-05,0.021035072171245603,5.1699961731600005e-05
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,241,"771,0000",35,Female,2.0,MP-242,0.98871604,0.02127136,2.763e-05,0.0210313348246144,2.73182241852e-05
FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,371,"840,0000",35,Female,2.0,MP-372,0.98871604,0.02127136,2.763e-05,0.0210313348246144,2.73182241852e-05
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,109,"476,0000",45,Male,1.0,MP-110,0.00032866,0.02127785,0.04760989,6.993178181e-06,1.56474664474e-05
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,531,"642,0000",45,Male,1.0,MP-532,0.00032866,0.02127785,0.04760989,6.993178181e-06,1.56474664474e-05
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,307,"640,0000",45,Male,2.0,MP-308,0.00032866,0.02127785,0.04760989,6.993178181e-06,1.56474664474e-05
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,631,"453,0000",45,Male,2.0,MP-632,0.00032866,0.02127785,0.04760989,6.993178181e-06,1.56474664474e-05
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,735,"414,0000",45,Male,2.0,MP-736,0.00032866,0.02127785,0.04760989,6.993178181e-06,1.56474664474e-05
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,24,"752,0000",45,Male,2.0,MP-25,0.00032866,0.02127785,0.04760989,6.993178181e-06,1.56474664474e-05
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,703,"548,0000",45,Male,1.0,MP-704,0.00032866,0.02127785,0.04760989,6.993178181e-06,1.56474664474e-05
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,179,"850,0000",45,Male,2.0,MP-180,0.00032866,0.02127785,0.04760989,6.993178181e-06,1.56474664474e-05
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,57,"422,0000",45,Male,1.0,MP-58,0.00032866,0.02127785,0.04760989,6.993178181e-06,1.56474664474e-05
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,532,"443,0000",44,Male,2.0,MP-533,0.00032866,0.02127824,0.04739374,6.9933063583999995e-06,1.55764265884e-05
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,236,"726,0000",44,Male,1.0,MP-237,0.00032866,0.02127824,0.04739374,6.9933063583999995e-06,1.55764265884e-05
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,111,"529,0000",44,Male,1.0,MP-112,0.00032866,0.02127824,0.04739374,6.9933063583999995e-06,1.55764265884e-05
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,704,"584,0000",44,Male,2.0,MP-705,0.00032866,0.02127824,0.04739374,6.9933063583999995e-06,1.55764265884e-05
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,58,"402,0000",44,Male,2.0,MP-59,0.00032866,0.02127824,0.04739374,6.9933063583999995e-06,1.55764265884e-05
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,180,"556,0000",44,Male,1.0,MP-181,0.00032866,0.02127824,0.04739374,6.9933063583999995e-06,1.55764265884e-05
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,533,"447,0000",43,Male,1.0,MP-534,0.00032866,0.0212784,0.04673717,6.993358943999999e-06,1.53606382922e-05
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,237,"676,0000",43,Male,1.0,MP-238,0.00032866,0.0212784,0.04673717,6.993358943999999e-06,1.53606382922e-05
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,939,"511,0000",43,Male,2.0,MP-940,0.00032866,0.0212784,0.04673717,6.993358943999999e-06,1.53606382922e-05
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,112,"397,0000",43,Male,1.0,MP-113,0.00032866,0.0212784,0.04673717,6.993358943999999e-06,1.53606382922e-05
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,763,"609,0000",43,Male,1.0,MP-764,0.00032866,0.0212784,0.04673717,6.993358943999999e-06,1.53606382922e-05
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,362,"711,0000",43,Male,2.0,MP-363,0.00032866,0.0212784,0.04673717,6.993358943999999e-06,1.53606382922e-05
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,633,"458,0000",43,Male,1.0,MP-634,0.00032866,0.0212784,0.04673717,6.993358943999999e-06,1.53606382922e-05
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,363,"459,0000",43,Male,2.0,MP-364,0.00032866,0.0212784,0.04673717,6.993358943999999e-06,1.53606382922e-05
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,534,"437,0000",43,Male,2.0,MP-535,0.00032866,0.0212784,0.04673717,6.993358943999999e-06,1.53606382922e-05
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,364,"699,0000",43,Male,2.0,MP-365,0.00032866,0.0212784,0.04673717,6.993358943999999e-06,1.53606382922e-05
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,837,"478,0000",43,Male,1.0,MP-838,0.00032866,0.0212784,0.04673717,6.993358943999999e-06,1.53606382922e-05
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,238,"691,0000",43,Male,2.0,MP-239,0.00032866,0.0212784,0.04673717,6.993358943999999e-06,1.53606382922e-05
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,59,"563,0000",42,Male,2.0,MP-60,0.00032866,0.02127846,0.04561883,6.993378663599999e-06,1.49930846678e-05
FC-1024,MAC03-RP2-B006,,35,55,Adult,Female,,153.0,160.0,Machara,,31/07/2017,635,"681,0000",42,Male,2.0,MP-636,0.00032866,0.02127846,0.04561883,6.993378663599999e-06,1.49930846678e-05
