FC,MP,likelihood
95,68,0.0016022614773082591
96,68,0.00120606102908943
97,68,0.0008988277057842498
98,68,0.0006632158144631109
-1,69,3.954999592657664e-12
0,69,7.828429888594131e-12
1,69,1.5341751138424014e-11
2,69,2.976779246079534e-11
3,69,5.718591131774237e-11
4,69,1.0876810085460406e-10
5,69,2.0482550490937093e-10
6,69,3.8188899969653086e-10
7,69,7.049539787860567e-10
8,69,1.2884122126182852e-09
9,69,2.3314141945344496e-09
10,69,4.176905141538311e-09
11,69,7.409013289219499e-09
12,69,1.3011781298316657e-08
13,69,2.2624750032588893e-08
14,69,3.894946553899122e-08
15,69,6.638805195501485e-08
16,69,1.1203380460624592e-07
17,69,1.8718843282334837e-07
18,69,3.096561601840223e-07
19,69,5.071673168069978e-07
20,69,8.224199534958059e-07
21,69,1.320404177874393e-06
22,69,2.0988965698877148e-06
23,69,3.3032854748265024e-06
24,69,5.147212805923591e-06
25,69,7.94088873769227e-06
26,69,1.212933782781332e-05
27,69,1.8343241796944223e-05
28,69,2.7465412726684554e-05
29,69,4.071619921726596e-05
30,69,5.976121460317214e-05
31,69,8.684457732459271e-05
32,69,0.0001249502478195732
33,69,0.00017799290202345815
34,69,0.00025103796849351685
35,69,0.00035054786347854256
36,69,0.000484648017814527
37,69,0.0006634020036254556
38,69,0.0008990800399023747
39,69,0.001206399614943209
40,69,0.001602711291253959
41,69,0.002108097495203643
42,69,0.00274534793021768
43,69,0.0035397729966075353
44,69,0.004518817117868657
45,69,0.005711437994665481
46,69,0.0071472262202061446
47,69,0.008855252805760667
48,69,0.010862649988231816
49,69,0.01319295270819579
50,69,0.01586425324497672
51,69,0.018887247948460126
52,69,0.022263280532123182
53,69,0.02598250829275787
54,69,0.030022333022691767
55,69,0.03434624452454511
56,69,0.03890321924076401
57,69,0.04362779810743904
58,69,0.04844093600576935
59,69,0.0532516711401122
60,69,0.05795960878008018
61,69,0.06245815387714001
62,69,0.06663836600006443
63,69,0.07039325337784967
64,69,0.07362227623620533
65,69,0.07623579817459478
66,69,0.07815921201671366
67,69,0.0793364756679863
68,69,0.07973282429114312
69,69,0.0793364756679863
70,69,0.07815921201671372
71,69,0.07623579817459478
72,69,0.07362227623620528
73,69,0.07039325337784967
74,69,0.06663836600006443
75,69,0.062458153877140064
76,69,0.05795960878008018
77,69,0.053251671140112145
78,69,0.04844093600576935
79,69,0.043627798107439095
80,69,0.038903219240764064
81,69,0.03434624452454505
82,69,0.03002233302269171
83,69,0.02598250829275787
84,69,0.022263280532123238
85,69,0.01888724794846007
86,69,0.01586425324497672
87,69,0.013192952708195845
88,69,0.01086264998823176
89,69,0.008855252805760667
90,69,0.0071472262202061446
91,69,0.005711437994665481
92,69,0.004518817117868657
93,69,0.0035397729966075353
94,69,0.0027453479302177357
95,69,0.0021080974952036985
96,69,0.0016027112912539033
97,69,0.0012063996149431534
98,69,0.0008990800399023192
-1,70,1.9790350127559534e-12
0,70,3.95651361227827e-12
1,70,7.831426702164446e-12
2,70,1.5347624138330547e-11
3,70,2.977918791629208e-11
4,70,5.720780274648436e-11
5,70,1.088097385425309e-10
6,70,2.0490391448337163e-10
7,70,3.8203519122573033e-10
8,70,7.052238433285176e-10
9,70,1.288905431725805e-09
10,70,2.3323066868727135e-09
11,70,4.17850410917144e-09
12,70,7.411849545261099e-09
13,70,1.3016762358800518e-08
14,70,2.2633411048768068e-08
15,70,3.896437584521416e-08
16,70,6.641346606970154e-08
17,70,1.1207669244336729e-07
18,70,1.8726009072201693e-07
19,70,3.097747001462084e-07
20,70,5.073614663260019e-07
21,70,8.227347853729777e-07
22,70,1.320909643876499e-06
23,70,2.0997000517880243e-06
24,70,3.304550010739637e-06
25,70,5.149183218561324e-06
26,70,7.943928601811658e-06
27,70,1.2133981078722967e-05
28,70,1.835026380221513e-05
29,70,2.7475926804570532e-05
30,70,4.073178584958973e-05
31,70,5.978409188781924e-05
32,70,8.687782243396181e-05
33,70,0.00012499808022065602
34,70,0.00017806103976650425
35,70,0.0002511340687334566
36,70,0.0003506820572580446
37,70,0.00048483354668523056
38,70,0.0006636559615908882
39,70,0.0008994242181479134
40,70,0.0012068614386790963
41,70,0.001603324827686587
42,70,0.002108904499324658
43,70,0.002746398881180976
44,70,0.003541128062681196
45,70,0.004520546973363733
46,70,0.0057136243992360015
47,70,0.0071499622611277125
48,70,0.008858642699028477
49,70,0.010866808336375388
50,70,0.013198003123192293
51,70,0.01587032626473726
52,70,0.018894478205582352
53,70,0.022271803173593806
54,70,0.025992454697662898
55,70,0.030033825919261743
56,70,0.034359392664484435
57,70,0.03891811184336871
58,70,0.04364449933351782
59,70,0.048459479756744535
60,70,0.05327205649617793
61,70,0.057981796389165785
62,70,0.062482063581356495
63,70,0.0666638759378648
64,70,0.07042020072999862
65,70,0.0736504596956783
66,70,0.07626498212051556
67,70,0.07818913226771547
68,70,0.07936684658913987
69,70,0.0797633469391371
70,70,0.07936684658913987
71,70,0.07818913226771552
72,70,0.07626498212051556
73,70,0.07365045969567824
74,70,0.07042020072999862
75,70,0.0666638759378648
76,70,0.06248206358135655
77,70,0.057981796389165785
78,70,0.053272056496177875
79,70,0.048459479756744535
80,70,0.043644499333517876
81,70,0.03891811184336877
82,70,0.03435939266448438
83,70,0.030033825919261684
84,70,0.025992454697662898
85,70,0.02227180317359386
86,70,0.018894478205582297
87,70,0.01587032626473726
88,70,0.013198003123192349
89,70,0.010866808336375332
90,70,0.008858642699028477
91,70,0.0071499622611277125
92,70,0.0057136243992360015
93,70,0.004520546973363733
94,70,0.003541128062681196
95,70,0.0027463988811810315
96,70,0.0021089044993247135
97,70,0.0016033248276865312
98,70,0.0012068614386790408
-1,71,9.806022392101377e-13
0,71,1.980057935719064e-12
1,71,3.958558653726134e-12
2,71,7.835474607409136e-12
3,71,1.5355557013221138e-11
4,71,2.9794580173097045e-11
5,71,5.723737229665467e-11
6,71,1.0886598008421552e-10
7,71,2.0500982515094714e-10
8,71,3.8223265744906763e-10
9,71,7.055883591955054e-10
10,71,1.2895716407392343e-09
11,71,2.3335122087819475e-09
12,71,4.1806638929939456e-09
13,71,7.415680579603645e-09
14,71,1.3023490458625103e-08
15,71,2.264510979878819e-08
16,71,3.898451573891914e-08
17,71,6.644779384008691e-08
18,71,1.1213462260710409e-07
19,71,1.8735688165579985e-07
20,71,3.0993481639080636e-07
21,71,5.076237111529793e-07
22,71,8.231600402568395e-07
23,71,1.3215923952165239e-06
24,71,2.100785344056617e-06
25,71,3.306258065456681e-06
26,71,5.151844726680978e-06
27,71,7.948034657001045e-06
28,71,1.214025288685136e-05
29,71,1.8359748680502497e-05
30,71,2.749012855253355e-05
31,71,4.0752839281593454e-05
32,71,5.981499306946919e-05
33,71,8.692272781409906e-05
34,71,0.00012506268918703524
35,71,0.00017815307589787055
36,71,0.0002512638748278769
37,71,0.0003508633176838622
38,71,0.0004850841472885519
39,71,0.000663998991864906
40,71,0.0008998891122404338
41,71,0.0012074852408205242
42,71,0.0016041535536934512
43,71,0.0021099945491850508
44,71,0.0027478184389267022
45,71,0.0035429583997835133
46,71,0.004522883552188801
47,71,0.005716577655526515
48,71,0.007153657931257417
49,71,0.008863221551338023
50,71,0.010872425168675651
51,71,0.013204824902683258
52,71,0.01587852931373014
53,71,0.01890424437723061
54,71,0.02228331501585496
55,71,0.02600588966905374
56,71,0.0300493497932735
57,71,0.034377152336005405
58,71,0.03893822782415172
59,71,0.04366705828790416
60,71,0.048484527476620166
61,71,0.053299591739127565
62,71,0.05801176600091424
63,71,0.06251435928972343
64,71,0.06669833314002002
65,71,0.07045659950007054
66,71,0.07368852812093644
67,71,0.07630440193926029
68,71,0.07822954664055214
69,71,0.07940786969856564
70,71,0.07980457499153269
71,71,0.07940786969856564
72,71,0.07822954664055219
73,71,0.07630440193926029
74,71,0.07368852812093639
75,71,0.07045659950007054
76,71,0.06669833314002002
77,71,0.06251435928972349
78,71,0.05801176600091424
79,71,0.05329959173912751
80,71,0.048484527476620166
81,71,0.043667058287904216
82,71,0.038938227824151773
83,71,0.03437715233600535
84,71,0.030049349793273443
85,71,0.02600588966905374
86,71,0.022283315015855017
87,71,0.018904244377230553
88,71,0.01587852931373014
89,71,0.013204824902683314
90,71,0.010872425168675596
91,71,0.008863221551338023
92,71,0.007153657931257417
93,71,0.005716577655526515
94,71,0.004522883552188801
95,71,0.0035429583997835133
96,71,0.0027478184389267577
97,71,0.0021099945491851063
98,71,0.0016041535536933957
-1,72,4.811232349646248e-13
0,72,9.812799165871909e-13
1,72,1.98142631977392e-12
2,72,3.961294345669412e-12
3,72,7.840889569426959e-12
4,72,1.536616897511946e-11
5,72,2.981517069607848e-11
6,72,5.727692806226117e-11
7,72,1.0894121549454173e-10
8,72,2.0515150392244404e-10
9,72,3.8249681187822e-10
10,72,7.060759792002526e-10
11,72,1.2904628415667197e-09
12,72,2.3351248590184413e-09
13,72,4.183553078056002e-09
14,72,7.420805429173943e-09
15,72,1.3032490769353729e-08
16,72,2.2660759445503136e-08
17,72,3.9011457268639604e-08
18,72,6.649371476993996e-08
19,72,1.1221211692017686e-07
20,72,1.8748636078103171e-07
21,72,3.101490070228799e-07
22,72,5.0797452118721e-07
23,72,8.237289120324388e-07
24,72,1.3225057250378437e-06
25,72,2.1022371607512827e-06
26,72,3.3085429636591e-06
27,72,5.155405078148434e-06
28,72,7.953527407337228e-06
29,72,1.2148642807253489e-05
30,72,1.8372436787699945e-05
31,72,2.7509126508552227e-05
32,72,4.0781002869363826e-05
33,72,5.985633018455105e-05
34,72,8.698279861940214e-05
35,72,0.00012514911786503188
36,72,0.0001782761944309117
37,72,0.000251437518979229
38,72,0.0003511057933007073
39,72,0.00048541938061705145
40,72,0.0006644578701717059
41,72,0.0009005110101607495
42,72,0.0012083197131459071
43,72,0.0016052621566816853
44,72,0.002111452730203319
45,72,0.002749717409087947
46,72,0.003545406877524404
47,72,0.0045260092393836744
48,72,0.00572052828422836
49,72,0.007158601701472642
50,72,0.008869346771629167
51,72,0.010879938915101979
52,72,0.013213950530533857
53,72,0.015889502692809365
54,72,0.01891730877605867
55,72,0.022298714632405046
56,72,0.026023861893054626
57,72,0.030070116383166725
58,72,0.03440090979595612
59,72,0.03896513736508875
60,72,0.04369723584241189
61,72,0.04851803430140009
62,72,0.053336426172176446
63,72,0.05805185693671853
64,72,0.06255756189046982
65,72,0.06674442721328315
66,72,0.07050529084671048
67,72,0.0737394529979754
68,72,0.0763571346017978
69,72,0.07828360973755069
70,72,0.07946274711440555
71,72,0.07985972656359178
72,72,0.07946274711440555
73,72,0.07828360973755075
74,72,0.0763571346017978
75,72,0.07373945299797534
76,72,0.07050529084671048
77,72,0.06674442721328315
78,72,0.06255756189046988
79,72,0.05805185693671853
80,72,0.05333642617217639
81,72,0.04851803430140009
82,72,0.04369723584241195
83,72,0.0389651373650888
84,72,0.034400909795956065
85,72,0.03007011638316667
86,72,0.026023861893054626
87,72,0.0222987146324051
88,72,0.018917308776058614
89,72,0.015889502692809365
90,72,0.013213950530533912
91,72,0.010879938915101924
92,72,0.008869346771629167
93,72,0.007158601701472642
94,72,0.00572052828422836
95,72,0.0045260092393836744
96,72,0.003545406877524404
97,72,0.0027497174090880027
98,72,0.002111452730203375
-1,73,2.337351441881239e-13
0,73,4.815634703303936e-13
1,73,9.82177803223308e-13
2,73,1.9832393561796418e-12
3,73,3.964918992617322e-12
4,73,7.8480641073347e-12
5,73,1.538022926264584e-11
6,73,2.9842452048594765e-11
7,73,5.732933735689325e-11
8,73,1.0904089842890272e-10
9,73,2.053392207916448e-10
10,73,3.8284680250774127e-10
11,73,7.067220498831341e-10
12,73,1.2916436354668728e-09
13,73,2.3372615351789706e-09
14,73,4.187381095257595e-09
15,73,7.4275955834525055e-09
16,73,1.3044415704430177e-08
17,73,2.2681494398625532e-08
18,73,3.904715336874812e-08
19,73,6.655455757011197e-08
20,73,1.1231479278104994e-07
21,73,1.876579137650009e-07
22,73,3.1043279826725736e-07
23,73,5.084393259043476e-07
24,73,8.244826370087632e-07
25,73,1.3237158386829186e-06
26,73,2.1041607409863216e-06
27,73,3.3115703327735327e-06
28,73,5.160122355293511e-06
29,73,7.960805010647277e-06
30,73,1.2159759007472416e-05
31,73,1.8389247857799046e-05
32,73,2.7534297794182117e-05
33,73,4.0818318131670646e-05
34,73,5.9911099672901175e-05
35,73,8.706238925519551e-05
36,73,0.00012526363128628244
37,73,0.00017843931996707274
38,73,0.0002516675882839133
39,73,0.00035142706065198915
40,73,0.0004858635470240072
41,73,0.0006650658596269116
42,73,0.0009013349919706615
43,73,0.0012094253447850058
44,73,0.0016067309969316338
45,73,0.00211338474283009
46,73,0.002752233443985824
47,73,0.003548650980864457
48,73,0.004530150609386558
49,73,0.005725762658040681
50,73,0.007165151935195343
51,73,0.008877462364135159
52,73,0.01088989423120344
53,73,0.013226041504160369
54,73,0.01590404183896049
55,73,0.018934618412640658
56,73,0.02231911830880012
57,73,0.026047674138081716
58,73,0.03009763101501697
59,73,0.03443238717224187
60,73,0.03900079108175327
61,73,0.04373721950398995
62,73,0.048562429069777105
63,73,0.05338522984528617
64,73,0.05810497530352109
65,73,0.06261480304853294
66,73,0.06680549941930418
67,73,0.07056980430240924
68,73,0.0738069257631694
69,73,0.07642700258704059
70,73,0.07835524047799713
71,73,0.07953545678419208
72,73,0.0799327994758499
73,73,0.07953545678419208
74,73,0.07835524047799719
75,73,0.07642700258704059
76,73,0.07380692576316934
77,73,0.07056980430240924
78,73,0.06680549941930418
79,73,0.062614803048533
80,73,0.05810497530352109
81,73,0.05338522984528611
82,73,0.048562429069777105
83,73,0.04373721950399
84,73,0.039000791081753326
85,73,0.03443238717224181
86,73,0.030097631015016914
87,73,0.026047674138081716
88,73,0.022319118308800175
89,73,0.018934618412640603
90,73,0.01590404183896049
91,73,0.013226041504160424
92,73,0.010889894231203385
93,73,0.008877462364135159
94,73,0.007165151935195343
95,73,0.005725762658040681
96,73,0.004530150609386558
97,73,0.003548650980864457
98,73,0.00275223344398588
-1,74,1.1249033061529881e-13
0,74,2.340155811907753e-13
1,74,4.821412534304701e-13
2,74,9.83356226776871e-13
3,74,1.9856188601370765e-12
4,74,3.969676129169925e-12
5,74,7.857480267589599e-12
6,74,1.5398682565462113e-11
7,74,2.9878257223864174e-11
8,74,5.7398121482567635e-11
9,74,1.0917172643437033e-10
10,74,2.055855881738611e-10
11,74,3.8330614468387347e-10
12,74,7.075699797657595e-10
13,74,1.2931933582134551e-09
14,74,2.3400657973348167e-09
15,74,4.192405143341558e-09
16,74,7.436507262736189e-09
17,74,1.3060066482383128e-08
18,74,2.2708707808602448e-08
19,74,3.909400240675153e-08
20,74,6.663441017722667e-08
21,74,1.1244954882704523e-07
22,74,1.8788306699577785e-07
23,74,3.10805257632635e-07
24,74,5.090493548372323e-07
25,74,8.25471856838173e-07
26,74,1.325304041875262e-06
27,74,2.1066853272369197e-06
28,74,3.3155435771969083e-06
29,74,5.166313504902867e-06
30,74,7.97035643819846e-06
31,74,1.2174348368352927e-05
32,74,1.8411311401423037e-05
33,74,2.7567333630407483e-05
34,74,4.086729222510395e-05
35,74,5.998298141441752e-05
36,74,8.716684729710104e-05
37,74,0.00012541392343606237
38,74,0.00017865341266682714
39,74,0.0002519695407539537
40,74,0.00035184870520990174
41,74,0.00048644648938510684
42,74,0.0006658638101314768
43,74,0.0009024164197739602
44,74,0.001210876421471827
45,74,0.0016086587636199156
46,74,0.0021159203961003204
47,74,0.0027555355922370393
48,74,0.003552908676248633
49,74,0.004535585914645716
50,74,0.0057326324667007844
51,74,0.007173748732819541
52,74,0.008888113603362346
53,74,0.010902959999759545
54,74,0.013241910197972988
55,74,0.015923123615639183
56,74,0.018957336295535133
57,74,0.022345896937500064
58,74,0.02607892631321651
59,74,0.030133742355731595
60,74,0.03447369938263392
61,74,0.039047584493972005
62,74,0.04378969571497914
63,74,0.04862069459975166
64,74,0.05344928180416325
65,74,0.0581746900448359
66,74,0.06268992871159713
67,74,0.06688565310814226
68,74,0.07065447442963808
69,74,0.0738954798105628
70,74,0.07651870022028093
71,74,0.07844925162406592
72,74,0.07963088396174615
73,74,0.08002870338784569
74,74,0.07963088396174615
75,74,0.07844925162406598
76,74,0.07651870022028093
77,74,0.07389547981056274
78,74,0.07065447442963808
79,74,0.06688565310814226
80,74,0.06268992871159719
81,74,0.0581746900448359
82,74,0.053449281804163196
83,74,0.04862069459975166
84,74,0.0437896957149792
85,74,0.03904758449397206
86,74,0.034473699382633866
87,74,0.03013374235573154
88,74,0.02607892631321651
89,74,0.02234589693750012
90,74,0.018957336295535077
91,74,0.015923123615639183
92,74,0.013241910197973043
93,74,0.010902959999759489
94,74,0.008888113603362346
95,74,0.007173748732819541
96,74,0.0057326324667007844
97,74,0.004535585914645716
98,74,0.003552908676248633
-1,75,5.36236903526312e-14
0,75,1.1266560775130951e-13
1,75,2.3438021324962554e-13
2,75,4.828925032276008e-13
3,75,9.848884461433265e-13
4,75,1.9887127579424258e-12
5,75,3.9758614915829e-12
6,75,7.8697234233349e-12
7,75,1.542267606751379e-11
8,75,2.992481211730741e-11
9,75,5.7487556532592204e-11
10,75,1.0934183267761893e-10
11,75,2.0590592195635681e-10
12,75,3.8390339426868674e-10
13,75,7.086724819888584e-10
14,75,1.2952083512079277e-09
15,75,2.3437119776668503e-09
16,75,4.198937551616136e-09
17,75,7.44809447816889e-09
18,75,1.308041606297926e-08
19,75,2.2744091447759914e-08
20,75,3.915491684037058e-08
21,75,6.673823677735969e-08
22,75,1.1262476241879388e-07
23,75,1.8817581754338313e-07
24,75,3.112895397493017e-07
25,75,5.098425315708762e-07
26,75,8.267580682141432e-07
27,75,1.3273690682249288e-06
28,75,2.1099678651103005e-06
29,75,3.3207097010704094e-06
30,75,5.174363411325221e-06
31,75,7.982775472277483e-06
32,75,1.219331786469212e-05
33,75,1.8439999039862638e-05
34,75,2.761028775152847e-05
35,75,4.093096971541399e-05
36,75,6.0076444071467206e-05
37,75,8.730266657388464e-05
38,75,0.0001256093375058362
39,75,0.0001789317820016802
40,75,0.0002523621478271458
